Tipo;Distrito;Cuartos;Vacantes;Suites;Area;Valor;Mantenimiento;Impuesto;Valor m2;Tipo Agrupado
Departamento;Lince;2;1;1;92;3500.0;1055.0;323.0;38.04;Departamento
Departamento;Barranco;1;0;1;37;1200.0;696.0;0.0;32.43;Departamento
Departamento;Miraflores;2;1;1;205;11000.0;1880.0;632.0;53.66;Departamento
Departamento;Lince;3;2;3;180;8000.0;2570.0;470.0;44.44;Departamento
Departamento;Santa Rosa;3;2;1;200;6000.0;1100.0;200.0;30.0;Departamento
Departamento;Santa María del Mar;2;1;0;55;900.0;514.0;39.0;16.36;Departamento
Departamento;Miraflores;2;1;1;95;7000.0;4500.0;470.0;73.68;Departamento
Departamento;Ancón;3;0;0;120;3000.0;440.0;0.0;25.0;Departamento
Departamento;Villa María del Triunfo;2;1;1;80;3170.0;850.0;150.0;39.62;Departamento
Departamento;San Miguel;3;0;1;100;3400.0;710.0;154.0;34.0;Departamento
Departamento;Chaclacayo;4;2;3;156;3000.0;1610.0;254.0;19.23;Departamento
Departamento;Pachacámac;2;1;0;62;1000.0;516.0;0.0;16.13;Departamento
Departamento;Jesús María;2;0;0;70;1200.0;550.0;20.0;17.14;Departamento
Departamento;Lince;2;1;2;83;2390.0;1530.0;276.0;28.8;Departamento
Departamento;Magdalena del Mar;3;1;1;98;2200.0;632.0;125.0;22.45;Departamento
Departamento;Cieneguilla;2;0;0;50;1000.0;450.0;50.0;20.0;Departamento
Casa en condominio;Carabayllo;2;1;0;70;800.0;200.0;0.0;11.43;Casa
Departamento;Miraflores;3;1;1;80;3900.0;1368.0;1136.0;48.75;Departamento
Departamento;Punta Negra;1;0;0;50;1700.0;360.0;0.0;34.0;Departamento
Departamento;Villa María del Triunfo;3;0;1;109;3600.0;887.0;1833.0;33.03;Departamento
Departamento;Santiago de Surco;1;0;1;20;1550.0;550.0;0.0;77.5;Departamento
Departamento;Lince;2;1;2;90;3000.0;1200.0;380.0;33.33;Departamento
Departamento;Lince;4;2;3;355;20000.0;5800.0;1850.0;56.34;Departamento
Departamento;Callao;4;3;2;388;12000.0;6046.0;1239.0;30.93;Departamento
Departamento;Lince;2;1;1;52;1300.0;750.0;102.0;25.0;Departamento
Departamento;Lince;4;3;4;240;10000.0;2600.0;6000.0;41.67;Departamento
Departamento;Lince;2;1;1;70;2100.0;1269.0;212.0;30.0;Departamento
Departamento;Santa Rosa;3;2;1;255;9000.0;2100.0;330.0;35.29;Departamento
Departamento;Villa El Salvador;2;0;0;75;2800.0;918.0;0.0;37.33;Departamento
Casa en condominio;Lince;5;3;5;775;25000.0;2134.0;20987.0;32.26;Casa
Departamento;Miraflores;4;2;3;300;13000.0;4200.0;1000.0;43.33;Departamento
Departamento;Callao;4;3;4;460;35000.0;4000.0;0.0;76.09;Departamento
Departamento;Lurigancho;2;1;1;50;1500.0;520.0;0.0;30.0;Departamento
Habitación;Santa Rosa;1;0;0;35;1200.0;450.0;15.0;34.29;Departamento
Habitación;Cieneguilla;1;0;0;50;1000.0;400.0;50.0;20.0;Departamento
Departamento;Chorrillos;1;0;0;37;2300.0;485.0;56.0;62.16;Departamento
Departamento;Jesús María;2;0;0;82;1700.0;350.0;0.0;20.73;Departamento
Departamento;Miraflores;2;1;1;86;5500.0;1500.0;0.0;63.95;Departamento
Departamento;San Bartolo;2;1;0;49;700.0;90.0;0.0;14.29;Departamento
Departamento;Miraflores;2;1;1;90;5000.0;2600.0;2700.0;55.56;Departamento
Departamento;Barranco;2;0;0;64;1600.0;446.0;47.0;25.0;Departamento
Departamento;Magdalena del Mar;2;1;0;76;1900.0;720.0;0.0;25.0;Departamento
Departamento;Chaclacayo;2;1;0;50;1300.0;500.0;200.0;26.0;Departamento
Departamento;Carabayllo;2;0;0;100;4615.0;663.0;173.0;46.15;Departamento
Departamento;Santa Rosa;4;2;1;260;10000.0;1614.0;520.0;38.46;Departamento
Departamento;Breña;2;1;1;90;4600.0;900.0;0.0;51.11;Departamento
Departamento;Santa Rosa;4;1;1;300;4500.0;2200.0;0.0;15.0;Departamento
Departamento;Santa Rosa;2;0;1;80;2900.0;980.0;190.0;36.25;Departamento
Departamento;Chorrillos;2;1;0;70;2300.0;795.0;71.0;32.86;Departamento
Departamento;Ate;3;2;1;200;12900.0;2400.0;324.0;64.5;Departamento
Departamento;Lince;2;1;0;60;1400.0;750.0;112.0;23.33;Departamento
Casa de villa;Santa María del Mar;0;0;0;28;500.0;0.0;35.0;17.86;Casa
Departamento;Santa Rosa;1;0;1;68;3000.0;700.0;0.0;44.12;Departamento
Departamento;Villa El Salvador;3;1;1;85;7000.0;900.0;1763.0;82.35;Departamento
Departamento;Mi Perú;3;1;0;80;1300.0;700.0;0.0;16.25;Departamento
Habitación;La Victoria;0;1;0;50;800.0;493.0;0.0;16.0;Departamento
Departamento;Barranco;3;0;1;91;2800.0;450.0;0.0;30.77;Departamento
Departamento;Ate;2;1;0;68;3500.0;1000.0;130.0;51.47;Departamento
Departamento;Santa Rosa;2;1;0;90;3300.0;850.0;121.0;36.67;Departamento
Departamento;Cieneguilla;1;0;0;35;1600.0;580.0;150.0;45.71;Departamento
Departamento;Chaclacayo;4;2;2;156;4000.0;1450.0;2347.0;25.64;Departamento
Departamento;Mi Perú;3;1;0;55;1000.0;700.0;0.0;18.18;Departamento
Departamento;Santa Rosa;3;0;0;92;4200.0;720.0;0.0;45.65;Departamento
Departamento;Santa Rosa;1;0;0;30;1500.0;760.0;56.0;50.0;Departamento
Departamento;Lince;3;2;3;157;5000.0;2100.0;0.0;31.85;Departamento
Casa;San Luis;2;0;1;60;1550.0;100.0;0.0;25.83;Casa
Departamento;Breña;2;1;0;63;2900.0;690.0;159.0;46.03;Departamento
Departamento;San Borja;2;1;1;66;1700.0;790.0;99.0;25.76;Departamento
Casa en condominio;La Victoria;2;1;0;63;900.0;0.0;0.0;14.29;Casa
Departamento;Puente Piedra;2;1;0;52;1100.0;310.0;0.0;21.15;Departamento
Departamento;Ancón;2;1;0;95;2500.0;800.0;65.0;26.32;Departamento
Departamento;Cieneguilla;1;1;0;39;1800.0;980.0;21.0;46.15;Departamento
Habitación;Santa Rosa;1;0;0;28;1250.0;521.0;25.0;44.64;Departamento
Departamento;Ate;1;1;0;48;3200.0;670.0;89.0;66.67;Departamento
Departamento;Santa Rosa;3;0;1;107;3100.0;780.0;210.0;28.97;Departamento
Casa;Breña;6;5;6;800;30000.0;1500.0;180.0;37.5;Casa
Departamento;Lince;2;1;0;64;2200.0;1012.0;0.0;34.38;Departamento
Departamento;Ate;3;1;0;118;4500.0;2000.0;371.0;38.14;Departamento
Departamento;Punta Hermosa;1;1;0;47;1200.0;623.0;363.0;25.53;Departamento
Departamento;Lince;3;3;1;175;4200.0;1500.0;500.0;24.0;Departamento
Departamento;Miraflores;3;3;2;270;18000.0;3000.0;1120.0;66.67;Departamento
Departamento;Villa María del Triunfo;3;0;0;100;2300.0;670.0;127.0;23.0;Departamento
Departamento;Barranco;2;0;0;65;1550.0;489.0;61.0;23.85;Departamento
Departamento;San Miguel;2;1;1;96;3500.0;700.0;150.0;36.46;Departamento
Departamento;Ancón;3;1;1;150;3200.0;1504.0;301.0;21.33;Departamento
Departamento;Barranco;3;1;1;120;2000.0;1000.0;140.0;16.67;Departamento
Departamento;Santiago de Surco;4;4;2;327;22000.0;3364.0;1406.0;67.28;Departamento
Departamento;Villa María del Triunfo;2;1;0;90;5600.0;1200.0;0.0;62.22;Departamento
Departamento;Miraflores;2;1;0;76;2700.0;878.0;125.0;35.53;Departamento
Departamento;La Victoria;2;1;0;69;2400.0;770.0;122.0;34.78;Departamento
Casa;Mi Perú;1;0;0;55;500.0;0.0;0.0;9.09;Casa
Departamento;Chorrillos;3;2;1;150;5900.0;1200.0;350.0;39.33;Departamento
Departamento;San Borja;3;2;1;100;2200.0;600.0;0.0;22.0;Departamento
Departamento;Villa El Salvador;3;1;0;200;8000.0;2300.0;510.0;40.0;Departamento
Departamento;San Borja;2;1;1;91;1700.0;1020.0;182.0;18.68;Departamento
Departamento;Santa Rosa;1;0;0;40;1200.0;840.0;126.0;30.0;Departamento
Departamento;San Luis;2;1;0;50;1100.0;330.0;25.0;22.0;Departamento
Departamento;Cieneguilla;1;0;0;20;800.0;430.0;38.0;40.0;Departamento
Departamento;San Luis;2;1;0;46;900.0;420.0;19.0;19.57;Departamento
Departamento;Miraflores;3;1;1;200;9000.0;1705.0;0.0;45.0;Departamento
Casa en condominio;Lince;4;3;1;800;7009.0;0.0;0.0;8.76;Casa
Departamento;Lurigancho;1;1;1;55;1700.0;566.0;84.0;30.91;Departamento
Departamento;Ate;2;1;2;93;5900.0;1240.0;320.0;63.44;Departamento
Casa de villa;Santa María del Mar;2;1;0;60;1100.0;200.0;14.0;18.33;Casa
Departamento;Miraflores;1;0;1;40;3500.0;750.0;50.0;87.5;Departamento
Departamento;Miraflores;2;1;0;83;4500.0;1200.0;130.0;54.22;Departamento
Departamento;Santa Rosa;3;1;1;135;5000.0;1220.0;297.0;37.04;Departamento
Departamento;Santa Rosa;2;0;0;80;1600.0;2333.0;214.0;20.0;Departamento
Departamento;Santa Rosa;2;0;0;74;1400.0;1134.0;135.0;18.92;Departamento
Departamento;La Victoria;2;0;0;60;1500.0;412.0;0.0;25.0;Departamento
Departamento;Breña;4;3;2;230;6000.0;3200.0;0.0;26.09;Departamento
Departamento;Santa Rosa;3;0;1;124;4000.0;1500.0;197.0;32.26;Departamento
Departamento;Cieneguilla;1;1;0;45;2300.0;600.0;88.0;51.11;Departamento
Departamento;Santa Rosa;3;2;1;220;6000.0;1900.0;5200.0;27.27;Departamento
Departamento;San Borja;4;2;2;160;1900.0;912.0;160.0;11.88;Departamento
Departamento;Jesús María;2;1;0;138;2000.0;590.0;230.0;14.49;Departamento
Departamento;Lince;1;1;0;80;2000.0;2000.0;0.0;25.0;Departamento
Departamento;Santa Rosa;2;0;2;120;6950.0;990.0;0.0;57.92;Departamento
Departamento;Santa Rosa;3;0;2;130;4500.0;950.0;295.0;34.62;Departamento
Departamento;Villa María del Triunfo;2;1;0;94;5700.0;1130.0;196.0;60.64;Departamento
Departamento;Independencia;2;1;1;80;1350.0;235.0;135.0;16.88;Departamento
Departamento;Lince;3;2;1;85;2500.0;800.0;233.0;29.41;Departamento
Departamento;Villa María del Triunfo;3;1;2;163;3200.0;1786.0;227.0;19.63;Departamento
Departamento;Miraflores;3;1;2;165;8500.0;1920.0;340.0;51.52;Departamento
Departamento;Miraflores;3;1;2;150;15000.0;1600.0;600.0;100.0;Departamento
Departamento;Callao;3;2;1;117;4900.0;1233.0;648.0;41.88;Departamento
Departamento;San Borja;3;0;1;106;2500.0;780.0;250.0;23.58;Departamento
Casa en condominio;Pachacámac;3;3;1;250;3900.0;2600.0;3000.0;15.6;Casa
Departamento;Villa María del Triunfo;2;1;1;90;2500.0;1080.0;187.0;27.78;Departamento
Departamento;San Borja;2;1;1;68;1500.0;1025.0;112.0;22.06;Departamento
Departamento;Callao;1;1;0;80;6000.0;1047.0;0.0;75.0;Departamento
Departamento;Ate;3;1;1;105;4200.0;2056.0;383.0;40.0;Departamento
Departamento;Comas;2;0;0;58;900.0;600.0;36.0;15.52;Departamento
Departamento;La Victoria;1;0;0;50;1450.0;400.0;0.0;29.0;Departamento
Departamento;Villa María del Triunfo;2;1;2;84;4230.0;1130.0;260.0;50.36;Departamento
Departamento;Lince;4;2;4;292;10000.0;3700.0;800.0;34.25;Departamento
Departamento;Villa El Salvador;3;1;1;100;4800.0;1050.0;140.0;48.0;Departamento
Departamento;Santa Rosa;1;0;0;55;1500.0;380.0;94.0;27.27;Departamento
Departamento;Santa María del Mar;2;1;0;39;1000.0;362.0;13.0;25.64;Departamento
Departamento;San Borja;3;2;3;192;7500.0;960.0;2700.0;39.06;Departamento
Departamento;Miraflores;3;1;1;137;8000.0;2200.0;450.0;58.39;Departamento
Departamento;Villa María del Triunfo;3;1;1;251;4800.0;2559.0;365.0;19.12;Departamento
Departamento;Pachacámac;4;2;3;309;12000.0;2857.0;1236.0;38.83;Departamento
Departamento;San Borja;3;2;1;113;2900.0;981.0;27.0;25.66;Departamento
Departamento;Lince;1;1;0;62;1500.0;1046.0;140.0;24.19;Departamento
Casa de villa;Jesús María;2;1;1;120;1800.0;40.0;25.0;15.0;Casa
Departamento;Lince;3;4;0;130;5500.0;1407.0;246.0;42.31;Departamento
Departamento;Villa María del Triunfo;3;1;2;82;4400.0;1100.0;240.0;53.66;Departamento
Departamento;Barranco;3;2;1;102;2600.0;798.0;89.0;25.49;Departamento
Departamento;Miraflores;4;2;1;260;8000.0;2700.0;680.0;30.77;Departamento
Casa en condominio;Lince;5;3;2;480;8000.0;800.0;700.0;16.67;Casa
Departamento;Lince;0;0;0;30;1600.0;988.0;193.0;53.33;Departamento
Departamento;San Borja;3;1;1;126;2000.0;1100.0;220.0;15.87;Departamento
Departamento;Santa Rosa;3;1;0;100;3500.0;1039.0;178.0;35.0;Departamento
Departamento;Lince;2;2;1;105;6000.0;2450.0;2070.0;57.14;Departamento
Casa;Mi Perú;2;0;0;60;700.0;0.0;0.0;11.67;Casa
Departamento;Villa María del Triunfo;3;1;1;95;3200.0;902.0;152.0;33.68;Departamento
Departamento;Chaclacayo;2;1;0;47;1800.0;360.0;0.0;38.3;Departamento
Departamento;San Borja;2;1;1;90;1800.0;850.0;180.0;20.0;Departamento
Departamento;Villa María del Triunfo;3;0;0;85;2500.0;304.0;0.0;29.41;Departamento
Departamento;Lince;2;1;2;78;1900.0;1080.0;164.0;24.36;Departamento
Departamento;Santiago de Surco;2;1;0;56;3300.0;505.0;134.0;58.93;Departamento
Departamento;La Molina;2;0;0;65;1100.0;90.0;0.0;16.92;Departamento
Departamento;Santiago de Surco;2;0;0;50;2100.0;812.0;0.0;42.0;Departamento
Departamento;Ate;3;2;1;196;5700.0;1871.0;420.0;29.08;Departamento
Departamento;San Borja;3;2;1;100;1500.0;890.0;243.0;15.0;Departamento
Departamento;Lince;2;1;0;140;1450.0;250.0;12.0;10.36;Departamento
Departamento;Lince;2;1;2;93;2500.0;1350.0;281.0;26.88;Departamento
Departamento;Miraflores;3;0;1;300;22000.0;4000.0;1980.0;73.33;Departamento
Departamento;Lurigancho;3;1;0;122;2500.0;950.0;0.0;20.49;Departamento
Departamento;Ventanilla;2;2;1;165;1000.0;1100.0;1914.0;6.06;Departamento
Departamento;Lince;2;1;1;60;3200.0;1190.0;2130.0;53.33;Departamento
Departamento;Villa El Salvador;2;0;0;46;2200.0;450.0;25.0;47.83;Departamento
Casa;Mi Perú;2;1;0;100;1200.0;0.0;0.0;12.0;Casa
Departamento;Chorrillos;1;1;0;35;1000.0;490.0;0.0;28.57;Departamento
Departamento;Ate;4;2;2;160;12000.0;2900.0;590.0;75.0;Departamento
Casa;Mi Perú;2;0;0;45;1000.0;0.0;0.0;22.22;Casa
Casa en condominio;Lince;6;0;6;750;12000.0;1980.0;1200.0;16.0;Casa
Departamento;Breña;3;1;1;148;6000.0;900.0;2300.0;40.54;Departamento
Departamento;Barranco;3;1;0;80;2600.0;800.0;0.0;32.5;Departamento
Departamento;Miraflores;3;2;1;150;6600.0;2200.0;387.0;44.0;Departamento
Departamento;Ate;3;2;1;134;5300.0;1400.0;524.0;39.55;Departamento
Departamento;Ate;3;2;1;130;12000.0;850.0;0.0;92.31;Departamento
Departamento;Santa Rosa;2;0;0;88;1800.0;1075.0;135.0;20.45;Departamento
Departamento;Santa Rosa;4;1;1;160;3300.0;1700.0;228.0;20.62;Departamento
Departamento;Carabayllo;3;1;1;130;4900.0;2100.0;269.0;37.69;Departamento
Departamento;Cieneguilla;1;0;0;37;1200.0;393.0;24.0;32.43;Departamento
Departamento;Villa El Salvador;3;0;1;61;6500.0;650.0;0.0;106.56;Departamento
Departamento;Miraflores;3;1;0;80;3900.0;1100.0;215.0;48.75;Departamento
Departamento;Santa Rosa;1;0;0;19;1100.0;488.0;30.0;57.89;Departamento
Departamento;Lince;2;1;1;90;3000.0;1846.0;438.0;33.33;Departamento
Departamento;Barranco;1;0;0;20;1200.0;380.0;0.0;60.0;Departamento
Departamento;San Juan de Lurigancho;2;1;0;72;2100.0;594.0;53.0;29.17;Departamento
Departamento;Lince;4;3;2;480;8500.0;2500.0;0.0;17.71;Departamento
Departamento;Lince;4;3;4;292;12000.0;3800.0;8000.0;41.1;Departamento
Departamento;Santa Rosa;1;1;0;35;1500.0;679.0;53.0;42.86;Departamento
Casa en condominio;Chaclacayo;4;2;1;254;4500.0;320.0;100.0;17.72;Casa
Departamento;Miraflores;3;3;1;300;22000.0;4000.0;1862.0;73.33;Departamento
Departamento;Santa Rosa;2;1;0;100;2500.0;1222.0;151.0;25.0;Departamento
Departamento;Lince;4;2;2;146;4900.0;1800.0;0.0;33.56;Departamento
Departamento;Miraflores;3;1;1;126;6000.0;1980.0;0.0;47.62;Departamento
Departamento;Chorrillos;1;0;0;23;1450.0;340.0;27.0;63.04;Departamento
Departamento;Miraflores;3;1;1;102;4200.0;2095.0;485.0;41.18;Departamento
Departamento;Santiago de Surco;4;2;2;230;2400.0;818.0;305.0;10.43;Departamento
Departamento;San Borja;2;2;1;75;1800.0;805.0;180.0;24.0;Departamento
Departamento;Lince;3;3;1;220;6500.0;1900.0;500.0;29.55;Departamento
Departamento;Ate;3;1;1;130;7000.0;2470.0;450.0;53.85;Departamento
Departamento;Santa Rosa;3;1;0;100;5000.0;1.0;1.0;50.0;Departamento
Departamento;Jesús María;2;1;0;83;1100.0;600.0;98.0;13.25;Departamento
Departamento;San Borja;2;1;1;70;2000.0;750.0;150.0;28.57;Departamento
Departamento;Villa María del Triunfo;4;2;1;270;6000.0;2750.0;467.0;22.22;Departamento
Departamento;Lince;2;1;1;70;1750.0;635.0;13.0;25.0;Departamento
Departamento;San Borja;2;1;1;70;1500.0;737.0;142.0;21.43;Departamento
Departamento;Miraflores;3;3;1;300;22000.0;4000.0;2000.0;73.33;Departamento
Departamento;Lince;1;1;0;42;950.0;650.0;15.0;22.62;Departamento
Departamento;San Borja;3;3;3;146;2000.0;1300.0;660.0;13.7;Departamento
Casa en condominio;Lince;5;4;2;450;7500.0;1150.0;750.0;16.67;Casa
Departamento;Barranco;3;1;1;100;1600.0;320.0;90.0;16.0;Departamento
Departamento;Villa El Salvador;1;0;0;31;1140.0;420.0;24.0;36.77;Departamento
Departamento;Mi Perú;2;1;1;68;1100.0;498.0;0.0;16.18;Departamento
Departamento;Santa Rosa;1;0;0;40;1450.0;680.0;0.0;36.25;Departamento
Departamento;San Borja;2;1;1;65;1600.0;550.0;0.0;24.62;Departamento
Departamento;Ventanilla;1;0;0;30;1200.0;100.0;0.0;40.0;Departamento
Casa en condominio;Lince;4;4;2;600;30000.0;1100.0;1400.0;50.0;Casa
Departamento;Barranco;3;1;1;95;2300.0;1400.0;118.0;24.21;Departamento
Departamento;Lurigancho;2;1;1;80;2000.0;750.0;80.0;25.0;Departamento
Departamento;Villa María del Triunfo;2;0;0;75;2200.0;480.0;89.0;29.33;Departamento
Departamento;Santa Rosa;4;1;1;220;10000.0;2800.0;486.0;45.45;Departamento
Departamento;San Miguel;2;0;0;70;1000.0;32.0;0.0;14.29;Departamento
Departamento;El Agustino;2;0;0;90;2100.0;800.0;131.0;23.33;Departamento
Departamento;Jesús María;2;1;0;60;1500.0;250.0;46.0;25.0;Departamento
Casa en condominio;Lince;4;3;3;280;7800.0;1495.0;0.0;27.86;Casa
Departamento;Breña;2;1;1;85;1300.0;440.0;0.0;15.29;Departamento
Departamento;San Borja;2;1;1;76;2000.0;817.0;150.0;26.32;Departamento
Departamento;Santa Rosa;1;1;0;48;2200.0;1250.0;146.0;45.83;Departamento
Habitación;Santa Rosa;1;0;0;45;1700.0;442.0;57.0;37.78;Departamento
Casa en condominio;Magdalena del Mar;3;2;1;225;4500.0;465.0;1311.0;20.0;Casa
Departamento;Ate;2;1;1;80;3600.0;1250.0;235.0;45.0;Departamento
Casa;San Borja;3;0;0;614;4500.0;0.0;576.0;7.33;Casa
Departamento;Santa María del Mar;3;0;0;74;2400.0;280.0;12.0;32.43;Departamento
Departamento;Santa Rosa;2;1;0;80;2300.0;700.0;260.0;28.75;Departamento
Casa de villa;Pucusana;2;1;0;52;1400.0;50.0;0.0;26.92;Casa
Departamento;San Juan de Lurigancho;1;1;0;45;1700.0;725.0;0.0;37.78;Departamento
Casa;San Borja;4;4;2;258;4800.0;350.0;0.0;18.6;Casa
Departamento;Magdalena del Mar;2;1;1;70;2200.0;580.0;95.0;31.43;Departamento
Departamento;San Juan de Lurigancho;1;0;0;47;1600.0;650.0;53.0;34.04;Departamento
Departamento;Santa Rosa;2;0;1;65;5000.0;1000.0;90.0;76.92;Departamento
Casa;Barranco;4;3;3;164;3900.0;0.0;175.0;23.78;Casa
Departamento;Callao;1;1;1;68;2390.0;1430.0;320.0;35.15;Departamento
Departamento;Santa Rosa;2;0;0;110;3000.0;800.0;159.0;27.27;Departamento
Habitación;Cieneguilla;0;0;0;22;700.0;194.0;20.0;31.82;Departamento
Departamento;Mi Perú;2;1;1;50;1200.0;400.0;0.0;24.0;Departamento
Departamento;Lince;3;3;1;185;13000.0;2175.0;825.0;70.27;Departamento
Departamento;Miraflores;4;1;1;168;5500.0;2143.0;0.0;32.74;Departamento
Departamento;Lince;2;1;1;70;2200.0;1168.0;187.0;31.43;Departamento
Departamento;Lince;4;3;2;160;4000.0;2650.0;0.0;25.0;Departamento
Departamento;Santa Rosa;3;0;2;200;6500.0;850.0;400.0;32.5;Departamento
Casa en condominio;Santa María del Mar;2;1;0;71;1700.0;654.0;0.0;23.94;Casa
Departamento;Lince;4;4;4;225;15000.0;5000.0;1400.0;66.67;Departamento
Departamento;San Borja;3;2;1;110;1950.0;650.0;207.0;17.73;Departamento
Departamento;Santa Rosa;2;0;0;90;3000.0;800.0;160.0;33.33;Departamento
Departamento;Chorrillos;3;2;0;240;5500.0;1600.0;550.0;22.92;Departamento
Departamento;Santa Rosa;3;0;0;105;4000.0;930.0;125.0;38.1;Departamento
Departamento;Ate;4;3;4;350;27000.0;4808.0;0.0;77.14;Departamento
Departamento;Miraflores;4;2;2;240;16000.0;3718.0;1476.0;66.67;Departamento
Departamento;Mi Perú;2;1;0;60;1100.0;480.0;0.0;18.33;Departamento
Departamento;Lince;2;1;1;67;1900.0;620.0;125.0;28.36;Departamento
Departamento;Lince;2;1;0;77;2500.0;700.0;1500.0;32.47;Departamento
Departamento;Ate;3;1;2;220;10500.0;1200.0;490.0;47.73;Departamento
Departamento;San Borja;2;2;1;85;1400.0;940.0;0.0;16.47;Departamento
Departamento;Chaclacayo;2;1;1;77;2000.0;700.0;77.0;25.97;Departamento
Departamento;Chaclacayo;3;1;1;71;1700.0;600.0;0.0;23.94;Departamento
Casa en condominio;San Juan de Miraflores;3;1;0;70;1850.0;227.0;0.0;26.43;Casa
Departamento;Barranco;2;1;0;72;2100.0;875.0;120.0;29.17;Departamento
Departamento;Magdalena del Mar;2;1;1;90;1800.0;805.0;155.0;20.0;Departamento
Departamento;Callao;3;2;2;300;7900.0;2650.0;0.0;26.33;Departamento
Departamento;Ancón;3;1;1;130;4300.0;1667.0;262.0;33.08;Departamento
Departamento;Callao;4;4;2;400;22000.0;2500.0;8000.0;55.0;Departamento
Departamento;Comas;2;1;0;60;1350.0;700.0;13.0;22.5;Departamento
Departamento;Miraflores;3;0;3;144;6400.0;608.0;383.0;44.44;Departamento
Departamento;Mi Perú;2;1;0;74;800.0;600.0;0.0;10.81;Departamento
Departamento;Lince;1;1;1;52;2200.0;2300.0;326.0;42.31;Departamento
Departamento;Barranco;2;1;1;86;2500.0;707.0;0.0;29.07;Departamento
Departamento;San Borja;2;3;1;100;2200.0;625.0;198.0;22.0;Departamento
Departamento;Lince;4;2;2;140;4500.0;1780.0;6900.0;32.14;Departamento
Departamento;Lince;4;3;4;300;4500.0;1980.0;593.0;15.0;Departamento
Departamento;Ate;3;3;1;209;11000.0;1817.0;0.0;52.63;Departamento
Departamento;Santa Rosa;3;0;1;110;3000.0;1600.0;2938.0;27.27;Departamento
Departamento;Ancón;3;1;0;120;5500.0;550.0;195.0;45.83;Departamento
Habitación;Villa María del Triunfo;1;0;0;25;1000.0;440.0;25.0;40.0;Departamento
Departamento;Santiago de Surco;3;1;0;80;3000.0;630.0;25.0;37.5;Departamento
Departamento;Lince;2;1;1;63;1600.0;856.0;111.0;25.4;Departamento
Departamento;San Borja;3;2;1;170;2500.0;1017.0;280.0;14.71;Departamento
Departamento;Barranco;3;1;1;80;2900.0;1105.0;0.0;36.25;Departamento
Departamento;Barranco;3;1;0;75;1900.0;860.0;141.0;25.33;Departamento
Departamento;Ate;3;1;1;115;6000.0;2100.0;582.0;52.17;Departamento
Departamento;El Agustino;1;0;0;38;1200.0;128.0;25.0;31.58;Departamento
Habitación;Chorrillos;0;0;0;23;1300.0;330.0;29.0;56.52;Departamento
Departamento;Miraflores;2;0;1;75;5200.0;476.0;120.0;69.33;Departamento
Departamento;Santa Rosa;3;1;0;171;2600.0;1700.0;385.0;15.2;Departamento
Casa en condominio;Lince;7;4;5;622;10000.0;1380.0;1486.0;16.08;Casa
Departamento;Punta Hermosa;2;1;0;77;1000.0;925.0;0.0;12.99;Departamento
